uid,vid,rate,time
158,383,3,15896
37,462,4,15897
430,197,3,15898
647,103,3,15899
981,192,2,15900
566,343,3,15901
596,108,3,15902
554,387,2,15903
70,443,3,15904
779,58,3,15905
972,437,3,15906
43,271,3,15907
901,13,3,15908
370,111,3,15909
378,313,4,15910
414,227,3,15911
484,168,4,15912
887,290,3,15913
245,265,3,15914
848,242,3,15915
669,299,3,15916
950,326,3,15917
529,82,3,15918
846,230,3,15919
341,252,3,15920
678,41,3,15921
248,247,4,15922
949,379,3,15923
797,19,3,15924
893,351,3,15925
380,41,3,15926
344,86,3,15927
260,305,3,15928
808,349,2,15929
239,166,4,15930
312,218,2,15931
440,489,3,15932
932,390,3,15933
132,206,3,15934
50,105,3,15935
391,183,3,15936
712,10,4,15937
765,149,2,15938
353,354,3,15939
972,394,3,15940
955,95,4,15941
105,142,3,15942
677,0,3,15943
557,241,4,15944
855,426,4,15945
487,277,3,15946
514,141,4,15947
897,60,2,15948
415,495,4,15949
293,224,3,15950
301,169,4,15951
645,40,3,15952
230,408,3,15953
737,138,4,15954
621,484,3,15955
296,454,4,15956
56,429,2,15957
634,239,3,15958
597,175,3,15959
62,38,2,15960
137,468,3,15961
453,240,3,15962
448,225,4,15963
442,205,3,15964
675,26,2,15965
456,182,2,15966
709,478,4,15967
848,436,2,15968
106,443,3,15969
700,35,3,15970
596,154,4,15971
168,283,3,15972
271,34,4,15973
419,183,2,15974
610,236,3,15975
914,440,3,15976
980,121,2,15977
416,22,3,15978
374,62,3,15979
325,479,3,15980
149,194,3,15981
994,79,2,15982
489,314,4,15983
152,16,2,15984
550,332,2,15985
347,458,4,15986
201,422,3,15987
279,421,3,15988
599,480,3,15989
464,440,3,15990
811,291,3,15991
354,69,3,15992
377,123,4,15993
79,44,3,15994
987,232,3,15995
479,153,4,15996
906,179,3,15997
596,44,3,15998
502,370,2,15999
322,331,3,16000
242,39,3,16001
429,181,3,16002
808,472,4,16003
375,80,4,16004
549,355,3,16005
419,466,2,16006
427,56,3,16007
321,464,2,16008
541,494,3,16009
265,226,3,16010
828,446,4,16011
803,53,4,16012
608,448,4,16013
977,3,3,16014
438,309,3,16015
878,90,4,16016
88,319,4,16017
500,149,2,16018
233,408,3,16019
336,58,3,16020
184,437,3,16021
555,179,4,16022
75,143,2,16023
612,380,3,16024
271,464,3,16025
54,188,3,16026
862,334,3,16027
76,295,3,16028
218,276,3,16029
577,135,3,16030
745,198,3,16031
265,440,3,16032
899,42,4,16033
360,227,4,16034
226,62,3,16035
170,450,3,16036
761,337,2,16037
761,306,3,16038
749,55,4,16039
682,407,4,16040
991,33,3,16041
826,129,3,16042
129,393,4,16043
150,142,3,16044
629,203,3,16045
383,234,3,16046
16,81,4,16047
13,80,3,16048
206,203,3,16049
378,271,2,16050
543,22,4,16051
613,161,2,16052
609,143,3,16053
929,103,3,16054
381,454,3,16055
416,323,3,16056
170,63,3,16057
755,70,3,16058
273,451,4,16059
880,124,3,16060
382,316,3,16061
842,106,4,16062
462,429,3,16063
703,336,2,16064
737,241,3,16065
495,459,3,16066
361,283,3,16067
431,162,3,16068
519,346,3,16069
405,376,3,16070
151,321,2,16071
606,213,3,16072
575,64,3,16073
892,269,3,16074
536,483,3,16075
99,104,3,16076
130,388,3,16077
320,437,2,16078
18,224,2,16079
617,53,5,16080
989,459,3,16081
393,225,3,16082
911,359,3,16083
429,412,3,16084
14,47,2,16085
650,491,4,16086
545,419,3,16087
413,354,3,16088
456,209,3,16089
530,486,2,16090
195,325,4,16091
114,416,3,16092
351,463,4,16093
74,149,2,16094
35,241,3,16095
662,62,3,16096
665,187,4,16097
734,92,4,16098
4,437,3,16099
165,445,3,16100
24,97,4,16101
267,149,2,16102
392,251,3,16103
595,284,2,16104
683,220,3,16105
108,26,3,16106
757,54,3,16107
976,132,3,16108
51,492,3,16109
764,268,2,16110
297,398,3,16111
590,17,2,16112
817,257,3,16113
854,106,4,16114
908,490,4,16115
963,46,4,16116
202,433,3,16117
239,489,4,16118
779,12,3,16119
648,314,3,16120
684,229,3,16121
197,490,3,16122
242,42,2,16123
329,278,4,16124
590,428,3,16125
790,231,3,16126
612,161,3,16127
655,446,2,16128
232,110,2,16129
927,421,3,16130
231,439,3,16131
749,196,4,16132
272,85,3,16133
559,465,2,16134
923,76,4,16135
689,489,3,16136
768,116,3,16137
433,18,2,16138
993,58,3,16139
195,106,3,16140
450,424,2,16141
393,283,3,16142
33,294,2,16143
250,125,3,16144
338,105,3,16145
439,179,3,16146
621,227,3,16147
632,106,4,16148
642,22,4,16149
153,106,3,16150
145,251,2,16151
301,69,2,16152
542,92,2,16153
648,373,4,16154
827,75,3,16155
62,99,3,16156
435,47,3,16157
444,407,4,16158
73,313,4,16159
703,29,2,16160
265,255,3,16161
38,54,3,16162
27,401,4,16163
936,117,4,16164
369,208,3,16165
586,64,4,16166
611,45,3,16167
315,392,3,16168
940,443,3,16169
667,239,3,16170
864,258,4,16171
946,135,2,16172
881,197,3,16173
698,115,4,16174
444,57,3,16175
581,92,3,16176
740,395,3,16177
648,104,3,16178
304,338,3,16179
528,53,4,16180
111,171,4,16181
927,418,3,16182
973,304,3,16183
437,143,3,16184
84,11,3,16185
251,215,4,16186
125,97,3,16187
903,491,3,16188
404,303,4,16189
903,27,3,16190
847,265,2,16191
51,142,4,16192
643,345,3,16193
510,206,3,16194
995,479,4,16195
573,362,2,16196
510,485,4,16197
643,40,3,16198
200,98,3,16199
822,283,2,16200
356,46,3,16201
136,129,2,16202
194,116,3,16203
363,431,3,16204
68,457,4,16205
539,334,3,16206
525,45,2,16207
982,396,3,16208
15,477,2,16209
935,455,2,16210
509,208,4,16211
157,336,3,16212
738,448,3,16213
240,57,2,16214
983,303,2,16215
304,344,4,16216
641,216,3,16217
13,358,3,16218
376,242,3,16219
992,144,4,16220
890,414,4,16221
393,325,4,16222
614,216,3,16223
357,420,3,16224
575,157,3,16225
673,17,3,16226
727,318,3,16227
560,55,3,16228
346,57,3,16229
150,358,4,16230
367,107,2,16231
46,206,3,16232
874,449,3,16233
482,434,4,16234
851,411,3,16235
639,184,2,16236
569,142,4,16237
399,96,3,16238
46,190,3,16239
139,102,4,16240
230,426,2,16241
339,412,4,16242
490,48,3,16243
898,111,3,16244
452,315,2,16245
321,86,3,16246
893,473,3,16247
281,326,2,16248
763,73,3,16249
452,46,2,16250
587,95,2,16251
937,30,3,16252
533,16,3,16253
211,147,3,16254
234,391,3,16255
353,304,3,16256
598,37,3,16257
564,27,4,16258
588,412,3,16259
508,199,3,16260
394,430,3,16261
684,273,4,16262
561,344,3,16263
176,405,4,16264
300,444,3,16265
738,126,3,16266
348,20,2,16267
710,188,3,16268
843,419,4,16269
151,159,3,16270
858,479,2,16271
442,95,2,16272
351,473,3,16273
74,365,4,16274
358,132,3,16275
399,138,3,16276
245,290,3,16277
111,202,4,16278
169,86,2,16279
630,97,3,16280
239,336,3,16281
137,81,3,16282
235,135,3,16283
793,2,3,16284
570,115,3,16285
471,130,3,16286
933,385,3,16287
482,400,4,16288
200,291,2,16289
341,478,3,16290
609,215,2,16291
635,72,4,16292
365,377,3,16293
641,468,3,16294
417,26,3,16295
676,454,3,16296
917,67,3,16297
13,97,3,16298
278,427,4,16299
489,472,3,16300
960,370,2,16301
758,111,3,16302
206,351,3,16303
845,232,3,16304
572,84,3,16305
694,238,3,16306
249,70,3,16307
739,84,2,16308
305,487,3,16309
907,462,3,16310
801,235,4,16311
290,38,3,16312
997,205,2,16313
182,186,3,16314
644,29,4,16315
387,254,2,16316
142,102,4,16317
418,492,3,16318
73,54,2,16319
961,235,3,16320
571,23,3,16321
987,21,3,16322
427,31,3,16323
862,338,3,16324
946,468,4,16325
514,69,3,16326
671,385,3,16327
87,364,4,16328
570,251,3,16329
218,200,3,16330
588,254,3,16331
758,269,3,16332
818,138,2,16333
77,79,3,16334
9,467,3,16335
335,123,4,16336
185,33,3,16337
120,79,4,16338
717,52,3,16339
667,273,4,16340
409,357,2,16341
646,428,3,16342
97,494,3,16343
240,44,4,16344
710,480,2,16345
802,435,5,16346
113,486,3,16347
788,240,3,16348
155,351,3,16349
43,79,3,16350
311,137,2,16351
662,431,3,16352
435,241,4,16353
142,310,4,16354
298,49,2,16355
261,160,3,16356
61,54,3,16357
422,395,3,16358
883,483,3,16359
948,289,3,16360
168,265,2,16361
307,458,4,16362
184,333,3,16363
514,440,3,16364
771,422,3,16365
559,253,4,16366
585,334,2,16367
399,165,3,16368
259,3,3,16369
887,118,3,16370
995,410,4,16371
469,469,3,16372
784,492,3,16373
737,351,3,16374
499,69,2,16375
693,352,2,16376
775,369,3,16377
180,483,3,16378
4,196,3,16379
46,457,3,16380
551,121,3,16381
646,139,4,16382
861,152,4,16383
539,426,2,16384
588,174,3,16385
560,341,2,16386
309,273,2,16387
538,327,4,16388
389,458,4,16389
732,121,3,16390
360,68,3,16391
582,149,3,16392
698,430,3,16393
884,245,2,16394
707,31,2,16395
978,108,3,16396
864,0,3,16397
181,173,4,16398
680,247,2,16399
619,369,4,16400
296,263,3,16401
927,29,3,16402
301,475,3,16403
872,435,4,16404
351,472,3,16405
481,316,3,16406
736,396,3,16407
88,233,3,16408
167,230,4,16409
125,60,3,16410
119,427,3,16411
189,120,3,16412
427,47,3,16413
201,58,3,16414
696,222,3,16415
491,10,2,16416
792,188,3,16417
511,301,3,16418
309,499,5,16419
748,33,3,16420
339,134,3,16421
480,61,2,16422
824,226,3,16423
92,115,2,16424
843,132,3,16425
843,476,3,16426
418,467,3,16427
804,443,3,16428
704,399,4,16429
29,456,3,16430
297,60,3,16431
457,460,2,16432
303,445,3,16433
339,348,3,16434
447,440,3,16435
835,301,2,16436
880,27,4,16437
484,76,3,16438
632,2,3,16439
548,431,2,16440
658,91,4,16441
850,272,4,16442
465,465,3,16443
39,177,3,16444
328,284,3,16445
946,41,3,16446
796,65,3,16447
635,144,2,16448
631,108,3,16449
414,91,3,16450
367,307,3,16451
861,226,2,16452
239,434,4,16453
211,399,2,16454
609,13,3,16455
729,467,2,16456
169,306,3,16457
791,362,2,16458
209,255,4,16459
682,72,2,16460
146,339,4,16461
316,105,2,16462
605,62,3,16463
153,254,3,16464
350,34,3,16465
834,311,3,16466
807,252,3,16467
668,133,4,16468
947,128,3,16469
435,279,3,16470
357,417,4,16471
882,251,2,16472
134,330,3,16473
522,291,3,16474
659,318,3,16475
79,190,3,16476
452,343,3,16477
29,413,3,16478
870,367,2,16479
740,480,3,16480
595,149,4,16481
872,188,3,16482
20,36,4,16483
245,282,4,16484
613,418,2,16485
805,231,3,16486
799,335,3,16487
987,463,3,16488
410,244,3,16489
386,176,3,16490
724,357,3,16491
613,285,3,16492
21,18,2,16493
286,275,3,16494
658,385,3,16495
551,166,3,16496
602,71,3,16497
364,437,3,16498
794,334,3,16499
651,238,3,16500
589,198,3,16501
16,217,2,16502
740,339,4,16503
649,146,3,16504
209,157,2,16505
855,329,3,16506
894,449,3,16507
869,351,3,16508
162,306,3,16509
100,326,3,16510
326,154,3,16511
9,352,4,16512
938,182,3,16513
454,133,4,16514
5,332,3,16515
943,332,3,16516
257,210,2,16517
50,444,4,16518
658,497,2,16519
376,127,3,16520
485,257,3,16521
50,153,2,16522
581,275,3,16523
790,309,3,16524
398,133,3,16525
219,162,3,16526
970,135,2,16527
568,433,4,16528
688,114,4,16529
498,471,3,16530
148,240,2,16531
122,291,3,16532
838,68,3,16533
825,62,3,16534
732,15,3,16535
389,77,3,16536
633,435,3,16537
257,216,3,16538
478,113,3,16539
881,460,4,16540
379,145,3,16541
976,236,3,16542
475,459,3,16543
930,85,3,16544
678,128,3,16545
509,164,3,16546
276,256,4,16547
131,479,3,16548
569,256,4,16549
140,173,3,16550
686,208,4,16551
50,258,3,16552
177,409,4,16553
542,355,2,16554
317,153,3,16555
962,363,3,16556
54,155,3,16557
43,80,3,16558
677,494,2,16559
541,321,4,16560
647,13,3,16561
356,482,3,16562
617,358,4,16563
317,74,2,16564
958,78,3,16565
193,484,4,16566
362,95,3,16567
39,255,2,16568
396,106,3,16569
16,14,3,16570
928,498,4,16571
783,498,3,16572
524,246,3,16573
803,42,3,16574
945,113,2,16575
841,80,3,16576
349,140,3,16577
29,440,3,16578
541,454,2,16579
961,93,4,16580
722,294,2,16581
548,386,3,16582
88,417,2,16583
213,421,3,16584
525,191,2,16585
806,181,2,16586
641,223,3,16587
554,180,3,16588
386,168,4,16589
775,473,3,16590
607,202,4,16591
446,320,3,16592
846,387,3,16593
67,91,3,16594
777,330,1,16595
177,150,3,16596
828,46,3,16597
2,486,3,16598
102,272,3,16599
533,115,3,16600
463,103,2,16601
258,307,3,16602
366,416,3,16603
809,129,4,16604
806,301,3,16605
559,26,2,16606
507,14,3,16607
774,364,3,16608
952,297,3,16609
776,360,2,16610
645,440,4,16611
587,29,4,16612
438,339,4,16613
125,83,2,16614
565,365,2,16615
794,339,3,16616
442,262,3,16617
935,359,4,16618
221,327,3,16619
1,397,2,16620
393,305,3,16621
145,17,3,16622
527,307,3,16623
964,435,3,16624
670,484,3,16625
339,406,4,16626
351,297,2,16627
208,445,4,16628
204,112,3,16629
689,460,3,16630
720,123,3,16631
14,345,2,16632
427,475,3,16633
297,44,3,16634
93,106,2,16635
418,277,3,16636
127,457,3,16637
458,37,2,16638
608,197,4,16639
6,43,3,16640
331,6,4,16641
193,315,3,16642
0,61,3,16643
342,88,3,16644
17,107,3,16645
646,370,2,16646
821,66,2,16647
604,137,3,16648
700,58,3,16649
698,234,4,16650
68,446,4,16651
609,7,3,16652
461,487,3,16653
310,133,4,16654
992,359,3,16655
970,113,3,16656
87,137,3,16657
107,499,3,16658
534,143,3,16659
868,143,4,16660
55,107,2,16661
862,5,2,16662
541,446,2,16663
996,384,3,16664
306,361,3,16665
856,126,3,16666
301,120,3,16667
404,98,3,16668
677,324,4,16669
830,240,4,16670
561,267,2,16671
836,72,2,16672
811,51,4,16673
264,226,3,16674
192,373,4,16675
750,9,2,16676
301,358,4,16677
739,441,2,16678
804,51,2,16679
751,98,3,16680
592,12,3,16681
389,441,4,16682
356,127,4,16683
815,415,3,16684
10,80,2,16685
260,5,3,16686
480,221,4,16687
916,297,3,16688
80,410,3,16689
514,59,4,16690
220,449,4,16691
348,48,3,16692
227,289,3,16693
292,297,4,16694
192,443,3,16695
473,256,4,16696
954,387,3,16697
614,397,2,16698
365,145,3,16699
289,256,3,16700
308,277,3,16701
463,188,4,16702
917,177,3,16703
527,411,3,16704
987,374,4,16705
597,247,3,16706
453,216,3,16707
41,193,3,16708
326,372,3,16709
464,162,3,16710
275,363,3,16711
641,262,3,16712
479,176,2,16713
978,459,3,16714
264,26,4,16715
973,385,3,16716
84,195,3,16717
315,242,3,16718
468,367,3,16719
341,176,3,16720
129,144,4,16721
82,359,3,16722
741,459,3,16723
984,125,3,16724
470,497,3,16725
506,353,3,16726
415,50,4,16727
599,169,2,16728
62,88,4,16729
700,189,3,16730
898,88,3,16731
347,331,3,16732
537,175,3,16733
363,263,3,16734
900,394,4,16735
553,482,4,16736
986,118,3,16737
168,107,4,16738
997,146,2,16739
687,436,4,16740
438,375,3,16741
188,159,3,16742
813,347,4,16743
585,351,3,16744
17,139,3,16745
114,327,4,16746
224,45,2,16747
438,37,3,16748
717,385,3,16749
520,252,3,16750
619,388,3,16751
97,274,3,16752
70,38,3,16753
446,89,3,16754
429,218,4,16755
106,475,2,16756
915,453,3,16757
914,31,4,16758
125,146,2,16759
279,23,3,16760
951,208,3,16761
119,273,2,16762
651,296,3,16763
854,431,4,16764
81,447,3,16765
911,207,3,16766
995,406,3,16767
469,422,3,16768
544,23,3,16769
60,310,3,16770
700,83,3,16771
224,478,3,16772
679,185,3,16773
374,71,3,16774
73,384,4,16775
340,152,3,16776
95,52,3,16777
444,173,3,16778
109,457,3,16779
827,50,3,16780
376,252,3,16781
72,211,4,16782
431,211,3,16783
762,167,5,16784
774,330,3,16785
980,229,2,16786
750,274,1,16787
493,142,3,16788
581,444,2,16789
823,393,2,16790
511,173,3,16791
847,108,3,16792
714,184,4,16793
802,327,3,16794
603,258,2,16795
833,436,3,16796
717,51,2,16797
348,180,3,16798
949,302,3,16799
398,83,3,16800
213,33,3,16801
561,288,3,16802
840,258,3,16803
257,387,3,16804
783,181,3,16805
544,264,4,16806
312,39,2,16807
997,307,2,16808
209,271,4,16809
135,86,3,16810
59,163,2,16811
514,14,3,16812
613,254,3,16813
736,209,3,16814
534,234,3,16815
130,157,3,16816
684,16,3,16817
881,441,3,16818
825,479,3,16819
877,184,3,16820
390,422,3,16821
845,441,3,16822
695,142,3,16823
555,11,4,16824
519,79,2,16825
808,161,2,16826
301,215,3,16827
247,28,2,16828
271,132,3,16829
4,243,2,16830
541,116,2,16831
689,497,4,16832
772,234,4,16833
140,482,2,16834
561,269,3,16835
107,45,3,16836
473,81,3,16837
637,83,3,16838
289,70,3,16839
174,315,3,16840
841,462,2,16841
848,394,2,16842
865,90,2,16843
468,350,2,16844
433,248,3,16845
643,168,2,16846
954,59,4,16847
880,336,3,16848
240,189,4,16849
495,339,3,16850
792,231,3,16851
470,462,3,16852
800,274,4,16853
824,14,3,16854
40,452,3,16855
207,59,3,16856
364,239,3,16857
607,277,4,16858
938,159,3,16859
396,421,3,16860
793,499,3,16861
208,132,3,16862
380,432,3,16863
608,218,3,16864
388,484,3,16865
582,431,2,16866
273,350,3,16867
638,204,2,16868
297,116,3,16869
947,266,4,16870
793,148,3,16871
193,167,3,16872
823,373,4,16873
178,147,3,16874
464,463,3,16875
568,489,3,16876
4,13,3,16877
279,498,2,16878
835,435,2,16879
815,215,4,16880
686,315,3,16881
968,2,3,16882
886,136,3,16883
977,99,4,16884
594,279,5,16885
131,392,2,16886
480,0,3,16887
627,498,3,16888
418,201,3,16889
651,145,3,16890
461,265,2,16891
201,401,2,16892
151,384,3,16893
221,78,3,16894
199,249,4,16895
98,465,3,16896
911,212,3,16897
142,189,3,16898
388,300,4,16899
373,51,4,16900
966,111,3,16901
134,410,3,16902
984,469,2,16903
784,232,2,16904
43,396,3,16905
985,72,2,16906
260,230,4,16907
544,387,3,16908
475,409,3,16909
579,15,3,16910
996,149,3,16911
803,101,3,16912
185,438,3,16913
930,24,4,16914
71,80,4,16915
572,17,3,16916
753,57,3,16917
331,376,3,16918
568,96,2,16919
726,318,3,16920
11,10,3,16921
908,162,3,16922
282,216,3,16923
240,344,3,16924
44,457,3,16925
592,254,3,16926
66,492,3,16927
917,101,3,16928
973,90,3,16929
41,275,3,16930
815,273,4,16931
383,76,2,16932
233,453,3,16933
713,484,3,16934
732,261,3,16935
38,10,3,16936
623,408,3,16937
107,491,3,16938
93,310,2,16939
83,57,4,16940
292,15,3,16941
990,476,2,16942
837,92,2,16943
991,456,3,16944
164,436,3,16945
726,143,3,16946
785,402,3,16947
939,385,3,16948
953,137,3,16949
715,301,3,16950
721,18,4,16951
805,292,3,16952
474,367,3,16953
461,300,3,16954
372,161,2,16955
641,43,3,16956
864,82,3,16957
891,123,4,16958
538,303,2,16959
861,6,2,16960
410,340,3,16961
710,111,2,16962
88,127,3,16963
229,17,3,16964
800,160,4,16965
863,377,2,16966
280,397,4,16967
421,165,3,16968
771,363,3,16969
701,337,3,16970
354,359,2,16971
790,216,3,16972
320,337,4,16973
718,152,2,16974
991,180,3,16975
211,272,4,16976
952,202,2,16977
716,472,3,16978
152,169,2,16979
428,240,3,16980
286,244,3,16981
320,435,4,16982
591,495,3,16983
603,148,3,16984
541,122,3,16985
898,481,3,16986
325,426,2,16987
28,258,4,16988
697,416,3,16989
580,497,3,16990
415,366,2,16991
721,238,3,16992
703,371,2,16993
614,240,2,16994
252,423,4,16995
219,396,3,16996
985,335,3,16997
728,201,3,16998
28,493,3,16999
958,485,3,17000
723,153,3,17001
991,230,3,17002
101,314,2,17003
176,180,3,17004
983,414,3,17005
231,11,2,17006
185,248,3,17007
931,265,4,17008
901,134,2,17009
756,30,3,17010
858,455,3,17011
258,103,4,17012
430,381,2,17013
468,0,4,17014
940,437,3,17015
945,206,3,17016
646,446,3,17017
782,88,3,17018
194,413,3,17019
121,461,4,17020
115,195,3,17021
35,66,3,17022
644,280,4,17023
478,10,3,17024
967,217,3,17025
321,155,2,17026
239,59,2,17027
649,49,3,17028
678,164,3,17029
830,188,3,17030
486,468,3,17031
91,293,3,17032
887,288,3,17033
508,74,4,17034
384,52,4,17035
174,160,3,17036
578,473,3,17037
910,360,3,17038
269,406,3,17039
123,181,3,17040
181,35,4,17041
211,383,2,17042
947,133,2,17043
